"comp_id","Sector","Industry"
"comp_5356","Consumer Defensive","Farm Products"
"comp_13362","Industrials","Farm & Construction Equipment"
"comp_842","Financial Services","Credit Services"
"comp_3399","Industrials","Pollution & Treatment Controls"
"comp_614","Industrials","Integrated Shipping & Logistics"
"comp_5994","Consumer Cyclical","Packaging & Containers"
"comp_1649","Basic Materials","Building Materials"
"comp_408","Consumer Cyclical","Auto & Truck Dealerships"
"comp_658","Technology","Software - Application"
"comp_11536","Industrials","Conglomerates"
"comp_413","Consumer Cyclical","Textile Manufacturing"
"comp_472","Consumer Cyclical","Media - Diversified"
"comp_13416","Industrials","Shipping & Ports"
"comp_9908","Consumer Defensive","Packaged Foods"
"comp_591","Technology","Contract Manufacturers"
"comp_833","Technology","Semiconductor Equipment & Materials"
"comp_2606","Technology","Semiconductor Equipment & Materials"
"comp_8181","Real Estate","Real Estate Services"
"comp_2549","Technology","Electronic Components"
"comp_6596","Financial Services","Specialty Finance"
"comp_12668","Financial Services","Credit Services"
"comp_7104","Industrials","Infrastructure Operations"
"comp_13224","Healthcare","Drug Manufacturers - Major"
"comp_7441","Basic Materials","Industrial Metals & Minerals"
"comp_7223","Financial Services","Banks - Global"
"comp_6274","Technology","Communication Equipment"
"comp_821","Energy","Oil & Gas Midstream"
"comp_9129","Basic Materials","Agricultural Inputs"
"comp_7765","Industrials","Metal Fabrication"
"comp_945","Healthcare","Drug Manufacturers - Major"
"comp_3501","Industrials","Engineering & Construction"
"comp_7907","Industrials","Industrial Distribution"
"comp_12820","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_11407","Consumer Cyclical","Publishing"
"comp_552","Industrials","Pollution & Treatment Controls"
"comp_2824","Basic Materials","Specialty Chemicals"
"comp_9214","Consumer Defensive","Farm Products"
"comp_1038","Consumer Cyclical","Footwear & Accessories"
"comp_1310","Basic Materials","Aluminum"
"comp_1004","Consumer Cyclical","Leisure"
"comp_3779","Technology","Consumer Electronics"
"comp_4412","Industrials","Shipping & Ports"
"comp_631","Financial Services","Insurance - Life"
"comp_445","Consumer Cyclical","Textile Manufacturing"
"comp_1306","Financial Services","Banks - Global"
"comp_3730","Healthcare","Drug Manufacturers - Major"
"comp_601","Technology","Electronic Components"
"comp_3186","Consumer Defensive","Farm Products"
"comp_456","Consumer Cyclical","Auto Parts"
"comp_13277","Consumer Cyclical","Specialty Retail"
"comp_8590","Healthcare","Medical Devices"
"comp_4902","Industrials","Diversified Industrials"
"comp_202","Consumer Cyclical","Auto Parts"
"comp_5123","Consumer Defensive","Farm Products"
"comp_837","Industrials","Engineering & Construction"
"comp_5866","Industrials","Diversified Industrials"
"comp_991","Consumer Defensive","Packaged Foods"
"comp_13493","Basic Materials","Steel"
"comp_685","Technology","Communication Equipment"
"comp_400","Consumer Defensive","Household & Personal Products"
"comp_682","Energy","Oil & Gas Equipment & Services"
"comp_669","Technology","Semiconductor Equipment & Materials"
"comp_8628","Technology","Software - Application"
"comp_7275","Financial Services","Asset Management"
"comp_610","Technology","Semiconductors"
"comp_418","Consumer Cyclical","Rubber & Plastics"
"comp_1272","Technology","Computer Systems"
"comp_568","Consumer Cyclical","Leisure"
"comp_867","Financial Services","Banks - Regional - Asia"
"comp_6292","Industrials","Engineering & Construction"
"comp_171","Consumer Cyclical","Rubber & Plastics"
"comp_10453","Energy","Oil & Gas Integrated"
"comp_3798","Consumer Cyclical","Packaging & Containers"
"comp_972","Technology","Electronic Components"
"comp_3503","Utilities","Utilities - Independent Power Producers"
"comp_446","Consumer Cyclical","Textile Manufacturing"
"comp_828","Technology","Electronic Components"
"comp_478","Basic Materials","Chemicals"
"comp_253","Real Estate","Real Estate - General"
"comp_2104","Consumer Cyclical","Textile Manufacturing"
"comp_4510","Consumer Defensive","Farm Products"
"comp_452","Healthcare","Medical Care"
"comp_3450","Real Estate","Real Estate - General"
"comp_11682","Energy","Oil & Gas Refining & Marketing"
"comp_414","Basic Materials","Specialty Chemicals"
"comp_2575","Consumer Cyclical","Auto Manufacturers"
"comp_13068","Real Estate","Real Estate Services"
"comp_2177","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_891","Technology","Computer Systems"
"comp_463","Industrials","Diversified Industrials"
"comp_701","Technology","Electronic Components"
"comp_215","Consumer Cyclical","Packaging & Containers"
"comp_450","Consumer Defensive","Pharmaceutical Retailers"
"comp_2633","Technology","Computer Systems"
"comp_7742","Consumer Cyclical","Apparel Manufacturing"
"comp_13586","Industrials","Diversified Industrials"
"comp_3445","Consumer Cyclical","Auto Parts"
"comp_13426","Real Estate","Real Estate - General"
"comp_6768","Technology","Semiconductors"
"comp_434","Real Estate","Real Estate - General"
"comp_902","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_697","Technology","Electronic Components"
"comp_3554","Technology","Data Storage"
"comp_973","Consumer Cyclical","Apparel Manufacturing"
"comp_698","Technology","Electronic Components"
"comp_830","Technology","Semiconductors"
"comp_483","Basic Materials","Chemicals"
"comp_886","Technology","Electronic Components"
"comp_3521","Industrials","Engineering & Construction"
"comp_1039","Utilities","Utilities - Regulated Gas"
"comp_3380","Basic Materials","Steel"
"comp_5435","Consumer Defensive","Education & Training Services"
"comp_454","Healthcare","Medical Care"
"comp_816","Basic Materials","Building Materials"
"comp_2113","Energy","Oil & Gas Equipment & Services"
"comp_611","Real Estate","Real Estate Services"
"comp_453","Industrials","Diversified Industrials"
"comp_485","Healthcare","Drug Manufacturers - Major"
"comp_451","Industrials","Diversified Industrials"
"comp_4355","Financial Services","Banks - Regional - Asia"
"comp_602","Technology","Electronic Components"
"comp_11438","Energy","Oil & Gas Midstream"
"comp_12132","Healthcare","Biotechnology"
"comp_9398","Technology","Communication Equipment"
"comp_7587","Industrials","Airlines"
"comp_1289","Financial","Property Management"
"comp_7252","Industrials","Diversified Industrials"
"comp_10989","Consumer Cyclical","Media - Diversified"
"comp_3443","Technology","Software - Application"
"comp_1804","Industrials","Farm & Construction Equipment"
"comp_11076","Technology","Electronic Components"
"comp_1389","Financial Services","Asset Management"
"comp_3826","Healthcare","Medical Devices"
"comp_3438","Consumer Cyclical","Auto & Truck Dealerships"
"comp_2873","Consumer Defensive","Food Distribution"
"comp_12887","Industrials","Shipping & Ports"
"comp_12719","Consumer Cyclical","Personal Services"
"comp_8067","Technology","Computer Systems"
"comp_8411","Healthcare","Medical Devices"
"comp_11322","Technology","Software - Application"
"comp_4240","Industrials","Engineering & Construction"
"comp_12190","Communication Services","Telecom Services"
"comp_2758","Basic Materials","Gold"
"comp_11336","Technology","Consumer Electronics"
"comp_5320","Basic Materials","Industrial Metals & Minerals"
"comp_2685","Basic Materials","Industrial Metals & Minerals"
"comp_11037","Basic Materials","Industrial Metals & Minerals"
"comp_994","Healthcare","Biotechnology"
"comp_5166","Consumer Cyclical","Publishing"
"comp_530","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_12124","Basic Materials","Chemicals"
"comp_9495","Industrials","Rental & Leasing Services"
"comp_3981","Communication Services","Telecom Services"
"comp_3115","Basic Materials","Industrial Metals & Minerals"
"comp_9408","Healthcare","Biotechnology"
"comp_11683","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_9502","Utilities","Utilities - Independent Power Producers"
"comp_2589","Financial Services","Capital Markets"
"comp_6612","Energy","Oil & Gas E&P"
"comp_6469","Consumer Defensive","Packaged Foods"
"comp_7430","Financial Services","Credit Services"
"comp_9351","Industrials","Engineering & Construction"
"comp_2094","Real Estate","Real Estate Services"
"comp_3956","Industrials","Conglomerates"
"comp_7799","Healthcare","Biotechnology"
"comp_7510","Technology","Information Technology Services"
"comp_1826","Financial Services","Banks - Regional - Europe"
"comp_13613","Consumer Cyclical","Apparel Manufacturing"
"comp_9509","Industrials","Integrated Shipping & Logistics"
"comp_9607","Financial Services","Financial Exchanges"
"comp_4302","Consumer Cyclical","Broadcasting - TV"
"comp_12175","Technology","Software - Infrastructure"
"comp_3387","Industrials","Aerospace & Defense"
"comp_3819","Consumer Cyclical","Textile Manufacturing"
"comp_9641","Technology","Software - Application"
"comp_7804","Basic Materials","Copper"
"comp_6","Real Estate","Real Estate Services"
"comp_684","Real Estate","Real Estate - General"
"comp_2294","Real Estate","Real Estate - General"
"comp_232","Technology","Electronic Components"
"comp_500","Technology","Electronic Components"
"comp_9375","Technology","Information Technology Services"
"comp_7793","Energy","Oil & Gas E&P"
"comp_1337","Basic Materials","Industrial Metals & Minerals"
"comp_8463","Financial Services","Capital Markets"
"comp_3379","Basic Materials","Specialty Chemicals"
"comp_3623","Consumer Cyclical","Textile Manufacturing"
"comp_13460","Financial Services","Capital Markets"
"comp_13625","Financial Services","Capital Markets"
"comp_1623","Financial Services","Capital Markets"
"comp_995","Services","Computers Wholesale"
"comp_7605","Consumer Cyclical","Specialty Retail"
"comp_714","Consumer Defensive","Packaged Foods"
"comp_441","Consumer Cyclical","Lodging"
"comp_713","Financial Services","Credit Services"
"comp_447","Healthcare","Biotechnology"
"comp_216","Technology","Electronic Components"
"comp_9723","Industrials","Diversified Industrials"
"comp_5784","Financial Services","Asset Management"
"comp_8621","Healthcare","Medical Devices"
"comp_1776","Industrials","Shipping & Ports"
"comp_9142","Industrials","Airports & Air Services"
"comp_514","Energy","Oil & Gas Equipment & Services"
"comp_8894","Energy","Oil & Gas E&P"
"comp_7929","Technology","Electronic Components"
"comp_8544","Technology","Software - Application"
"comp_5588","Real Estate","Real Estate Services"
"comp_3131","Technology","Information Technology Services"
"comp_10717","Basic Materials","Chemicals"
"comp_2677","Consumer Cyclical","Textile Manufacturing"
"comp_9739","Real Estate","Real Estate - General"
"comp_8480","Consumer Cyclical","Lodging"
"comp_10373","Technology","Communication Equipment"
"comp_9704","Basic Materials","Chemicals"
"comp_9766","Healthcare","Drug Manufacturers - Specialty & Generic"
"comp_1711","Industrials","Aerospace & Defense"
"comp_1431","Industrials","Business Services"
"comp_7615","Industrials","Engineering & Construction"
"comp_2704","Healthcare","Medical Instruments & Supplies"
"comp_2034","Consumer Cyclical","Auto Parts"
"comp_1643","Consumer Cyclical","Media - Diversified"
"comp_5864","Consumer Cyclical","Auto Manufacturers"
"comp_2861","Industrials","Waste Management"
"comp_2129","Healthcare","Biotechnology"
"comp_5153","Consumer Cyclical","Auto Parts"
"comp_11779","Financial Services","Banks - Global"
"comp_2829","Technology","Electronic Components"
"comp_8072","Healthcare","Biotechnology"
"comp_6914","Industrials","Diversified Industrials"
"comp_3085","Healthcare","Medical Instruments & Supplies"
"comp_11011","Real Estate","REIT - Diversified"
"comp_7658","Basic Materials","Gold"
"comp_6855","Industrials","Diversified Industrials"
"comp_9336","Consumer Cyclical","Footwear & Accessories"
"comp_12185","Industrials","Aerospace & Defense"
"comp_2778","Healthcare","Biotechnology"
"comp_4025","Consumer Cyclical","Resorts & Casinos"
"comp_6253","Consumer Cyclical","Leisure"
"comp_6360","Industrials","Railroads"
"comp_7088","Technology","Internet Content & Information"
"comp_4386","Financial Services","Banks - Regional - US"
"comp_518","Industrials","Engineering & Construction"
"comp_4314","Financial Services","Banks - Regional - US"
"comp_4888","Financial Services","Banks - Regional - US"
"comp_4595","Consumer Defensive","Beverages - Soft Drinks"
"comp_8201","Financial Services","Insurance - Life"
"comp_6952","Financial","Asset Management"
"comp_8164","Consumer Cyclical","Auto Parts"
"comp_4512","Communication Services","Pay TV"
"comp_6925","Industrials","Business Services"
"comp_5933","Financial Services","Banks - Regional - US"
"comp_4903","Energy","Oil & Gas E&P"
"comp_12112","Healthcare","Biotechnology"
"comp_1267","Financial Services","Asset Management"
"comp_5467","Utilities","Utilities - Independent Power Producers"
"comp_4207","Consumer Cyclical","Packaging & Containers"
"comp_4883","Healthcare","Health Care Plans"
"comp_2885","Consumer Cyclical","Auto Parts"
"comp_13161","Consumer Cyclical","Restaurants"
"comp_7478","Consumer Cyclical","Leisure"
"comp_3105","Consumer Defensive","Beverages - Brewers"
"comp_5129","Consumer Cyclical","Media - Diversified"
"comp_7969","Financial Services","Insurance - Diversified"
"comp_13089","Financial Services","Banks - Regional - US"
"comp_5820","Healthcare","Medical Devices"
"comp_6686","Industrials","Business Services"
"comp_5594","Consumer Cyclical","Broadcasting - Radio"
"comp_4534","Utilities","Utilities - Regulated Electric"
"comp_5742","Healthcare","Health Care Plans"
"comp_5914","Financial Services","Banks - Regional - US"
"comp_7462","Industrials","Business Services"
"comp_4721","Utilities","Utilities - Regulated Electric"
"comp_12160","Financial Services","Banks - Regional - US"
"comp_6751","Real Estate","REIT - Diversified"
"comp_3275","Financial Services","Asset Management"
"comp_3597","Energy","Oil & Gas E&P"
"comp_10823","Real Estate","REIT - Hotel & Motel"
"comp_2971","Energy","Oil & Gas Midstream"
"comp_5796","Financial Services","Banks - Regional - US"
